"source","listing_no","item_id","url","agency","agent_name","agent_phone","realtor_name","realtor_phone","agency_address","agency_reg_no","region","address","latitude","longitude","address_public_level","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","service_type","area_m2","floor","direction","parking","move_in","approval_date","residence_type","non_compliant_building","options","image_1","image_2","crawl_note"
"zigbang","49079216","49079216","https://www.zigbang.com/home/oneroom/items/49079216?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 954-20","37.2761486705942","127.029236068076","exact_jibun_from_api","ꗄㅡ나왔다.가성비1위ㅣ대학생,간호사,광교 강추ㅡꗄ","500","55","7","62","분리형원룸","원룸","19.83","7/8","SW","주차 가능","2026.05.01 이후 입주 가능","2015.02.02","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 책장; 옷장; 신발장; 싱크대; 전자레인지","https://ic.zigbang.com/ic/items/49079216/1.jpg","https://ic.zigbang.com/ic/items/49079216/2.jpg",""
"zigbang","49089768","49089768","https://www.zigbang.com/home/oneroom/items/49089768?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 954-20","37.2761486705942","127.029236068076","exact_jibun_from_api","ꔚ 동수원사거리 ꔚ NO1 ꔚ","500","55","7","62","분리형원룸","원룸","23.14","8/8","SE","주차 가능","즉시 입주 가능","2015.02.03","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49089768/1.jpg","https://ic.zigbang.com/ic/items/49089768/2.jpg",""
"zigbang","49099646","49099646","https://www.zigbang.com/home/oneroom/items/49099646?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 954-20","37.2761486705942","127.029236068076","exact_jibun_from_api","나와따 법원사거리ꔚ교통최고ꔚ빈센트아주대경기대모이세요ꔚ","500","55","7","62","분리형원룸","원룸","23.14","7/8","SW","주차 가능","즉시 입주 가능","2015.02.03","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49099646/1.jpg","https://ic.zigbang.com/ic/items/49099646/2.jpg",""
"zigbang","49101662","49101662","https://www.zigbang.com/home/oneroom/items/49101662?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 954-21","37.2759686774554","127.029095169201","exact_jibun_from_api","ꯁ.즉시입주...바로 계약되는 방.ꯁ빈센트 간호사 모여.ꯁ","500","55","7","62","분리형원룸","원룸","23.14","8/9","SE","주차 가능","즉시 입주 가능","2015.02.02","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 신발장; 싱크대; 옷장; 책장; 책상","https://ic.zigbang.com/ic/items/49101662/1.jpg","https://ic.zigbang.com/ic/items/49101662/2.jpg",""
"zigbang","49069052","49069052","https://www.zigbang.com/home/oneroom/items/49069052?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 981-11","37.2679508137763","127.025772969538","exact_jibun_from_api","o 인계동 o 수원시청역 o 정수기 o 비데 o 침대 o","1000","55","10","65","오픈형원룸","원룸","15.63","4/6","SE","주차 가능","즉시 입주 가능","2012년12월28일","단독주택","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 싱크대; 신발장; 옷장; 침대; 책장; 책상","https://ic.zigbang.com/ic/items/49069052/1.jpg","https://ic.zigbang.com/ic/items/49069052/2.jpg",""
"zigbang","49069072","49069072","https://www.zigbang.com/home/oneroom/items/49069072?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 981-11","37.2679508137763","127.025772969538","exact_jibun_from_api","인.계.동.가.성.비.떳.따","1000","55","10","65","오픈형원룸","원룸","15.63","4/6","SE","주차 가능","즉시 입주 가능","2012.12.28","공동주택","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책상; 책장; 침대; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49069072/1.jpg","https://ic.zigbang.com/ic/items/49069072/2.jpg",""
"zigbang","49097303","49097303","https://www.zigbang.com/home/oneroom/items/49097303?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 210-8","37.2765923851257","127.027557211729","exact_jibun_from_api","ㅣ복ㅣ층ㅣ로ㅣ망ㅣ","1000","55","8","63","복층형원룸","오피스텔","19.94","고/9","S","주차 가능","즉시 입주 가능","2018.07.02","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49097303/1.jpg","https://ic.zigbang.com/ic/items/49097303/2.jpg",""
"zigbang","49097768","49097768","https://www.zigbang.com/home/oneroom/items/49097768?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 210-8","37.2765923851257","127.027557211729","exact_jibun_from_api","ꗄ복ꗄ층ꗄ떳ꗄ따ꯁ","1000","55","8","63","복층형원룸","오피스텔","19.94","8/9","S","주차 가능","즉시 입주 가능","2018.07.02","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49097768/1.jpg","https://ic.zigbang.com/ic/items/49097768/2.jpg",""
"zigbang","49098834","49098834","https://www.zigbang.com/home/oneroom/items/49098834?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 210-8","37.2765923851257","127.027557211729","exact_jibun_from_api","나와따ꘜ빈센트 ꘜ서두르세요ꘜ진짜선착순입니다","1000","55","8","63","복층형원룸","오피스텔","19.94","고/9","S","주차 가능","즉시 입주 가능","2018.07.02","생활형숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 옷장; 신발장; 싱크대; 책장","https://ic.zigbang.com/ic/items/49098834/1.jpg","https://ic.zigbang.com/ic/items/49098834/2.jpg",""
"zigbang","49111638","49111638","https://www.zigbang.com/home/oneroom/items/49111638?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 210-8","37.2765923851257","127.027557211729","exact_jibun_from_api","ㅣ동수원사거리ㅣ낭만복층ㅣ선착순ㅣ","1000","55","8","63","복층형원룸","오피스텔","19.94","고/9","SW","주차 가능","즉시 입주 가능","2018.07.02","숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책상; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49111638/1.jpg","https://ic.zigbang.com/ic/items/49111638/2.jpg",""
"zigbang","48982320","48982320","https://www.zigbang.com/home/oneroom/items/48982320?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1039-9","37.2661563203317","127.031293186035","exact_jibun_from_api","ꔚ개.인. 테.라.스.ꔚ 귀한 반전세","2000","55","15","70","분리형원룸","원룸","30.62","7/10","SE","주차 가능","즉시 입주 가능","2018.04.06","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48982320/1.jpg","https://ic.zigbang.com/ic/items/48982320/2.jpg",""
"zigbang","49004873","49004873","https://www.zigbang.com/home/oneroom/items/49004873?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1039-9","37.2661563203317","127.031293186035","exact_jibun_from_api","ㅣꕥ최우선변제ꕥㅣꕥ분리형ꕥㅣ","2000","55","15","70","분리형원룸","원룸","26.45","8/10","SW","주차 가능","즉시 입주 가능","2018.04.06","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 책장; 침대; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49004873/1.jpg","https://ic.zigbang.com/ic/items/49004873/2.jpg",""
"zigbang","49011319","49011319","https://www.zigbang.com/home/oneroom/items/49011319?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1039-9","37.2661563203317","127.031293186035","exact_jibun_from_api","ㅣ전입OKㅣ최우선변제OKㅣ귀한매물ㅣ","2000","55","15","70","분리형원룸","원룸","26.45","3/10","SE","주차 가능","즉시 입주 가능","2018.04.06","숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49011319/1.jpg","https://ic.zigbang.com/ic/items/49011319/2.jpg",""
"zigbang","49070253","49070253","https://www.zigbang.com/home/oneroom/items/49070253?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1039-9","37.266156320332","127.031293186035","exact_jibun_from_api","ꗄㅡꗄㅡㅣꯁ.인기방.ꯁㅣ분리형ㅣ최저가 등장ㅣ깔끄매ㅣ","2000","55","15","70","분리형원룸","원룸","30.62","6/10","NW","주차 가능","즉시 입주 가능","2018.04.06","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책상; 책장; 침대; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49070253/1.jpg","https://ic.zigbang.com/ic/items/49070253/2.jpg",""
"zigbang","49079180","49079180","https://www.zigbang.com/home/oneroom/items/49079180?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1039-9","37.2661563203317","127.031293186035","exact_jibun_from_api","ㅡꗄ이쁨주의.최우선변제.당일마감예상ꗄㅡ","2000","55","15","70","분리형원룸","원룸","30.62","3/10","SE","주차 가능","즉시 입주 가능","2018.04.06","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 책장; 침대; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49079180/1.jpg","https://ic.zigbang.com/ic/items/49079180/2.jpg",""
"zigbang","49092106","49092106","https://www.zigbang.com/home/oneroom/items/49092106?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1039-9","37.2661563203317","127.031293186035","exact_jibun_from_api","ꔪꔪꔪㅡ 금액,1등 ㅡꔪꔪꔪㅡ 인기,1등 ㅡꔪꔪꔪ","2000","55","15","70","분리형원룸","원룸","30.62","7/10","S","주차 가능","2026.06.18 이후 입주 가능","2018.04.06","생활형숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책상; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49092106/1.jpg","https://ic.zigbang.com/ic/items/49092106/2.jpg",""
"zigbang","49074321","49074321","https://www.zigbang.com/home/oneroom/items/49074321?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 권선구 권선동","수원시 권선구 권선동 1018-8","37.2601973","127.02617","exact_jibun_from_api","ㅣ청춘ㅣ선착순ㅣ오피나와따ㅣ","500","57","8","65","오픈형원룸","오피스텔","22.91","저/10","S","주차 가능","2026.11.21 이후 입주 가능","2018.09.20","제1종근린생활시설","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49074321/1.jpg","https://ic.zigbang.com/ic/items/49074321/2.jpg",""
"zigbang","49075336","49075336","https://www.zigbang.com/home/oneroom/items/49075336?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 권선구 권선동","수원시 권선구 권선동 1018-8","37.2601973","127.02617","exact_jibun_from_api","ㅣ ꯁ시청역역세권 ꯁㅣ ꯁ풀옵션ꯁㅣ ꯁ채광좋은이쁜집 ꯁㅣ","500","57","8","65","오픈형원룸","오피스텔","22.9","2/10","SW","주차 가능","즉시 입주 가능","2018.09.20","제1종근린생활시설 ","False","에어컨; 냉장고; 세탁기; 인덕션; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49075336/1.jpg","https://ic.zigbang.com/ic/items/49075336/2.jpg",""
"zigbang","48820245","48820245","https://www.zigbang.com/home/oneroom/items/48820245?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1042-14","37.264489565237","127.030633664269","exact_jibun_from_api","ㅣ 十핫 플레이스 十고민말고GO 十","500","60","15","75","오픈형원룸","원룸","23.14","6/6","SE","주차 가능","즉시 입주 가능","2002.10.18","단독주택","False","에어컨; 냉장고; 세탁기; 가스레인지; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48820245/1.jpg","https://ic.zigbang.com/ic/items/48820245/2.jpg",""
"zigbang","48973057","48973057","https://www.zigbang.com/home/oneroom/items/48973057?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1042-14","37.264489565237","127.030633664269","exact_jibun_from_api","인계박스 ㅣ 이게바로 풀ㅡ옵션 ㅣ","500","60","15","75","오픈형원룸","원룸","23.14","5/6","SE","주차 가능","즉시 입주 가능","2002.10.18","단독주택","False","에어컨; 세탁기; 가스레인지; 책상; 책장; 침대; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48973057/1.jpg","https://ic.zigbang.com/ic/items/48973057/2.jpg",""
"zigbang","49075258","49075258","https://www.zigbang.com/home/oneroom/items/49075258?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1042-14","37.264489565237","127.030633664269","exact_jibun_from_api","ㅣ인계박스ㅣ특급매물ㅣ","500","60","15","75","오픈형원룸","원룸","23.14","4/6","SE","주차 가능","즉시 입주 가능","2002.10.18","다가구주택","False","에어컨; 냉장고; 세탁기; 가스레인지; 전자레인지; 침대; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49075258/1.jpg","https://ic.zigbang.com/ic/items/49075258/2.jpg",""
"zigbang","49094185","49094185","https://www.zigbang.com/home/oneroom/items/49094185?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1042-14","37.264489565237","127.030633664269","exact_jibun_from_api","ꗄㅡㅣ시청역ㅣ리모델링ㅣ떳다ㅣㅡꗄ","500","60","15","75","오픈형원룸","원룸","23.14","4/6","SE","주차 가능","즉시 입주 가능","2002.10.18","단독주택","False","에어컨; 냉장고; 세탁기; 가스레인지; 전자레인지; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49094185/1.jpg","https://ic.zigbang.com/ic/items/49094185/2.jpg",""
"zigbang","48909354","48909354","https://www.zigbang.com/home/oneroom/items/48909354?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1040-7","37.2656328893546","127.031010672984","exact_jibun_from_api","선.착.순.입.니.다","2000","60","15","75","오픈형원룸","오피스텔","27.82","중/9","SE","주차 가능","즉시 입주 가능","2018.06.22","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책상; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48909354/1.jpg","https://ic.zigbang.com/ic/items/48909354/2.jpg",""
"zigbang","48964306","48964306","https://www.zigbang.com/home/oneroom/items/48964306?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1024-16","37.2658001841286","127.027864662304","exact_jibun_from_api","ㅣꯁ초역세권ꯁㅣꯁ베란다까지ꯁㅣꯁ풀옵션ꯁㅣ","2000","60","8","68","분리형원룸","원룸","19.51","4/8","SW","주차 가능","즉시 입주 가능","2018.03.09","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 책장; 침대; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48964306/1.jpg","https://ic.zigbang.com/ic/items/48964306/2.jpg",""
"zigbang","48991368","48991368","https://www.zigbang.com/home/oneroom/items/48991368?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1040-7","37.2656328893546","127.031010672984","exact_jibun_from_api","ㅣ수원시청역 l 분리형1.5룸 l 대형ㅣ베란다까지 l","2000","60","15","75","분리형원룸","오피스텔","27.82","중/9","SE","주차 가능","즉시 입주 가능","2018.06.22","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책상; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48991368/1.jpg","https://ic.zigbang.com/ic/items/48991368/2.jpg",""
"zigbang","49001442","49001442","https://www.zigbang.com/home/oneroom/items/49001442?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1040-7","37.2656328893546","127.031010672984","exact_jibun_from_api","ㅣ엄청 크고 좋음ㅣ시청역1등매물ㅣ풀풀옵션ㅣ","2000","60","15","75","분리형원룸","오피스텔","27.42","중/9","SW","주차 가능","2026.05.24 이후 입주 가능","2018.06.22","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책상; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49001442/1.jpg","https://ic.zigbang.com/ic/items/49001442/2.jpg",""
"zigbang","48980888","48980888","https://www.zigbang.com/home/oneroom/items/48980888?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1121-9","37.2631758883539","127.035332358768","exact_jibun_from_api","ㅣ신축ㅣ시청역세권ㅣ선착순ㅣ","3000","60","9","69","오픈형원룸","오피스텔","26.64","4/12","SW","주차 가능","즉시 입주 가능","2020.12.08","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 침대; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48980888/1.jpg","https://ic.zigbang.com/ic/items/48980888/2.jpg",""
"zigbang","49068762","49068762","https://www.zigbang.com/home/oneroom/items/49068762?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1116-9","37.2649988","127.036169","exact_jibun_from_api","ㅣㅡ건조기ㅡㅣㅡ풀옵션ㅡㅣㅡ수납왕ㅡㅣ","3000","60","10","70","오픈형원룸","오피스텔","22.52","고/11","SW","주차 가능","즉시 입주 가능","2021.10.26","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49068762/1.jpg","https://ic.zigbang.com/ic/items/49068762/2.jpg",""
"zigbang","49108847","49108847","https://www.zigbang.com/home/oneroom/items/49108847?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1026","37.2651253626321","127.026829483896","exact_jibun_from_api","ꔪ 넘어지면시청역 ꔪ 찐세대 ꔪ","500","62","10","72","오픈형원룸","오피스텔","20.4","고/8","SW","주차 가능","2026.07.07 이후 입주 가능","2021.05.06","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49108847/1.jpg","https://ic.zigbang.com/ic/items/49108847/2.jpg",""
"zigbang","49060037","49060037","https://www.zigbang.com/home/oneroom/items/49060037?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1026","37.2651253626321","127.026829483896","exact_jibun_from_api","ㅡ  베란다 ꔪ..ꔪ 갓.성.비 ꔪ..ꔪ 기다리신분 선착순","500","63","8","71","오픈형원룸","오피스텔","20.4","고/8","SW","주차 가능","2026.07.07 이후 입주 가능","2021.05.06","연립주택","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책상; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49060037/1.jpg","https://ic.zigbang.com/ic/items/49060037/2.jpg",""
"zigbang","49060218","49060218","https://www.zigbang.com/home/oneroom/items/49060218?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1026","37.2651253626321","127.026829483896","exact_jibun_from_api","ㅣ신.축.오.피.스.텔十가.성.비.ꔚ","500","63","8","71","분리형원룸","오피스텔","20.4","고/8","SW","주차 가능","2026.07.07 이후 입주 가능","2021.05.06","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49060218/1.jpg","https://ic.zigbang.com/ic/items/49060218/2.jpg",""
"zigbang","49072817","49072817","https://www.zigbang.com/home/oneroom/items/49072817?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 947-19","37.2708619690345","127.028973355053","exact_jibun_from_api","ꔚ 주차걱정NO ꔚ 전입가능 ꔚ","1000","63","12","75","오픈형원룸","원룸","24.54","4/5","SE","주차 가능","즉시 입주 가능","2018.03.30","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49072817/1.jpg","https://ic.zigbang.com/ic/items/49072817/2.jpg",""
"zigbang","48802097","48802097","https://www.zigbang.com/home/oneroom/items/48802097?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1030-6","37.2641487121582","127.029609680176","exact_jibun_from_api","ꔫ 전.입.가.능 ꔫ 시청역바로앞ꔫ","2000","66","9","75","오픈형원룸","오피스텔","22.86","중/11","SE","주차 가능","즉시 입주 가능","2017.12.29","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48802097/1.jpg","https://ic.zigbang.com/ic/items/48802097/2.jpg",""
"zigbang","48989915","48989915","https://www.zigbang.com/home/oneroom/items/48989915?itemDetailType=ZIGBANG","청춘공인중개사사무소","정대철","031-235-4333","정대철","010-4626-5363","경기도 수원시 팔달구 인계로166번길 15-4 201호(인계동)","41115-2023-00054","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1030-6","37.2641487121582","127.029609680176","exact_jibun_from_api","ꕤ최우선변제ꕤ LUXURY ꕤ 전입신고OK ꕤ","2000","66","9","75","오픈형원룸","오피스텔","22.22","고/11","W","주차 가능","즉시 입주 가능","2017.12.29","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48989915/1.jpg","https://ic.zigbang.com/ic/items/48989915/2.jpg",""
